book_id,user_id,rating,original_title
2547,13737,3,The Prophet
2547,14022,3,The Prophet
2547,14741,3,The Prophet
2547,14928,4,The Prophet
2547,15292,2,The Prophet
2547,15723,5,The Prophet
2547,15857,5,The Prophet
2547,17220,4,The Prophet
2547,17405,4,The Prophet
2547,18506,3,The Prophet
2547,19184,5,The Prophet
2547,19941,5,The Prophet
2547,19947,4,The Prophet
2547,20404,4,The Prophet
2547,21610,3,The Prophet
2547,21759,3,The Prophet
2547,22367,3,The Prophet
2547,23439,3,The Prophet
2547,25320,5,The Prophet
2547,25705,5,The Prophet
2547,25872,3,The Prophet
2547,26629,4,The Prophet
2547,26930,4,The Prophet
2547,27128,4,The Prophet
2547,27267,5,The Prophet
2547,27940,4,The Prophet
2547,28016,5,The Prophet
2547,28333,4,The Prophet
2547,28343,3,The Prophet
2547,28443,3,The Prophet
2547,29109,4,The Prophet
2547,29356,4,The Prophet
2547,30184,5,The Prophet
2547,30611,5,The Prophet
2547,30871,5,The Prophet
2547,32149,4,The Prophet
2547,32690,3,The Prophet
2547,33127,5,The Prophet
2547,33969,5,The Prophet
2547,36122,4,The Prophet
2547,38286,3,The Prophet
2547,38308,3,The Prophet
2547,40346,4,The Prophet
2547,43199,4,The Prophet
2547,43778,4,The Prophet
2547,44329,4,The Prophet
2547,45584,4,The Prophet
2547,45889,1,The Prophet
2547,46560,4,The Prophet
2547,47056,3,The Prophet
2547,47142,3,The Prophet
2547,47749,4,The Prophet
2547,48285,4,The Prophet
2547,50103,4,The Prophet
2547,50891,3,The Prophet
2547,52330,2,The Prophet
2547,53173,4,The Prophet
2612,230,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,1729,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,1737,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,1895,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,3040,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,3345,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,6184,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,8060,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,8570,2,The Tipping Point: How Little Things Can Make a Big Difference
2612,9040,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,9108,1,The Tipping Point: How Little Things Can Make a Big Difference
2612,9607,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,10058,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,10760,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,10847,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,10953,2,The Tipping Point: How Little Things Can Make a Big Difference
2612,11340,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,11408,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,12417,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,12771,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,13061,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,13914,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,14603,2,The Tipping Point: How Little Things Can Make a Big Difference
2612,14745,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,15186,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,15511,2,The Tipping Point: How Little Things Can Make a Big Difference
2612,15547,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,15626,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,16543,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,16876,2,The Tipping Point: How Little Things Can Make a Big Difference
2612,17009,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,17199,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,17267,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,17458,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,18308,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,18653,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,18730,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,18857,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,19073,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,19413,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,19838,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,20026,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,20896,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,21237,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,21658,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,21826,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,21895,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,22010,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,22373,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,22548,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,22717,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,23265,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,23482,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,23890,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,24267,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,24396,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,26405,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,26525,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,26546,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,26925,2,The Tipping Point: How Little Things Can Make a Big Difference
2612,27187,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,27836,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,28863,2,The Tipping Point: How Little Things Can Make a Big Difference
2612,29539,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,29836,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,29845,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,30333,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,30691,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,31908,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,32292,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,32305,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,33993,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,34072,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,34585,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,34751,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,35878,2,The Tipping Point: How Little Things Can Make a Big Difference
2612,35899,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,36591,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,37158,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,37354,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,37448,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,37690,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,38206,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,39301,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,39583,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,40327,1,The Tipping Point: How Little Things Can Make a Big Difference
2612,40331,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,40588,2,The Tipping Point: How Little Things Can Make a Big Difference
2612,40827,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,41142,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,41234,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,43927,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,44617,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,45835,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,47986,4,The Tipping Point: How Little Things Can Make a Big Difference
2612,48772,3,The Tipping Point: How Little Things Can Make a Big Difference
2612,49935,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,50707,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,51553,5,The Tipping Point: How Little Things Can Make a Big Difference
2612,51583,5,The Tipping Point: How Little Things Can Make a Big Difference
2623,319,3,Great Expectations
2623,557,5,Great Expectations
2623,859,3,Great Expectations
2623,1245,4,Great Expectations
2623,1307,4,Great Expectations
2623,1504,5,Great Expectations
2623,1845,4,Great Expectations
2623,4289,5,Great Expectations
2623,4641,4,Great Expectations
2623,4827,3,Great Expectations
2623,6035,3,Great Expectations
2623,6420,4,Great Expectations
2623,8529,5,Great Expectations
2623,8609,5,Great Expectations
2623,9123,3,Great Expectations
2623,9808,4,Great Expectations
2623,11055,5,Great Expectations
2623,11554,4,Great Expectations
2623,11829,3,Great Expectations
2623,11869,5,Great Expectations
2623,11997,4,Great Expectations
2623,12002,3,Great Expectations
2623,12466,4,Great Expectations
2623,12476,1,Great Expectations
2623,12989,4,Great Expectations
2623,13000,5,Great Expectations
2623,13053,3,Great Expectations
2623,13728,2,Great Expectations
2623,14119,5,Great Expectations
2623,14687,5,Great Expectations
2623,15299,5,Great Expectations
2623,15664,5,Great Expectations
2623,17013,5,Great Expectations
2623,17077,3,Great Expectations
2623,18342,4,Great Expectations
2623,18748,3,Great Expectations
2623,20684,5,Great Expectations
2623,20782,4,Great Expectations
2623,22013,3,Great Expectations
2623,22324,1,Great Expectations
2623,23109,5,Great Expectations
2623,23454,5,Great Expectations
2623,23691,5,Great Expectations
2623,23787,4,Great Expectations
2623,24028,5,Great Expectations
2623,25398,3,Great Expectations
2623,25474,5,Great Expectations
2623,25580,5,Great Expectations
2623,25962,3,Great Expectations
2623,26416,5,Great Expectations
2623,26638,3,Great Expectations
2623,26669,5,Great Expectations
2623,27090,1,Great Expectations
2623,27095,2,Great Expectations
2623,27448,4,Great Expectations
2623,27537,4,Great Expectations
2623,28176,3,Great Expectations
2623,28853,5,Great Expectations
2623,28988,5,Great Expectations
2623,29244,5,Great Expectations
2623,30324,5,Great Expectations
2623,30513,4,Great Expectations
2623,30879,3,Great Expectations
2623,31042,5,Great Expectations
2623,31420,5,Great Expectations
2623,32841,4,Great Expectations
2623,32951,4,Great Expectations
2623,33102,3,Great Expectations
2623,33245,5,Great Expectations
2623,34077,5,Great Expectations
2623,34611,4,Great Expectations
2623,35618,4,Great Expectations
2623,35648,4,Great Expectations
2623,35982,5,Great Expectations
2623,37019,4,Great Expectations
2623,37498,5,Great Expectations
2623,37577,3,Great Expectations
2623,38173,3,Great Expectations
2623,38734,5,Great Expectations
2623,39248,5,Great Expectations
2623,39319,5,Great Expectations
2623,40003,2,Great Expectations
2623,40067,2,Great Expectations
2623,40571,3,Great Expectations
2623,41982,5,Great Expectations
2623,42011,3,Great Expectations
2623,42024,5,Great Expectations
2623,42161,4,Great Expectations
2623,42410,5,Great Expectations
2623,43269,3,Great Expectations
2623,43465,5,Great Expectations
2623,43866,3,Great Expectations
2623,44388,5,Great Expectations
2623,44499,3,Great Expectations
2623,46080,5,Great Expectations
2623,47150,5,Great Expectations
2623,47485,5,Great Expectations
2623,48450,4,Great Expectations
2623,49129,5,Great Expectations
2623,50774,4,Great Expectations
2657,324,4,To Kill a Mockingbird
2657,1600,2,To Kill a Mockingbird
2657,1800,4,To Kill a Mockingbird
2657,2077,1,To Kill a Mockingbird
2657,2779,3,To Kill a Mockingbird
2657,2981,3,To Kill a Mockingbird
2657,3261,3,To Kill a Mockingbird
2657,4212,3,To Kill a Mockingbird
2657,4706,4,To Kill a Mockingbird
2657,4714,4,To Kill a Mockingbird
2657,4791,3,To Kill a Mockingbird
2657,5467,4,To Kill a Mockingbird
2657,6008,3,To Kill a Mockingbird
2657,6965,3,To Kill a Mockingbird
2657,7028,3,To Kill a Mockingbird
2657,8750,5,To Kill a Mockingbird
2657,8779,5,To Kill a Mockingbird
2657,8861,5,To Kill a Mockingbird
2657,9214,5,To Kill a Mockingbird
2657,9440,5,To Kill a Mockingbird
2657,9673,4,To Kill a Mockingbird
2657,9826,4,To Kill a Mockingbird
2657,9841,3,To Kill a Mockingbird
2657,10455,5,To Kill a Mockingbird
2657,10988,5,To Kill a Mockingbird
2657,11675,4,To Kill a Mockingbird
2657,12526,3,To Kill a Mockingbird
2657,12930,4,To Kill a Mockingbird
2657,13034,4,To Kill a Mockingbird
2657,13170,3,To Kill a Mockingbird
2657,13274,3,To Kill a Mockingbird
2657,14060,5,To Kill a Mockingbird
2657,14149,4,To Kill a Mockingbird
2657,14185,2,To Kill a Mockingbird
2657,14499,4,To Kill a Mockingbird
2657,15009,4,To Kill a Mockingbird
2657,16026,3,To Kill a Mockingbird
2657,16046,4,To Kill a Mockingbird
2657,16123,3,To Kill a Mockingbird
2657,16347,3,To Kill a Mockingbird
2657,16371,3,To Kill a Mockingbird
2657,17220,4,To Kill a Mockingbird
2657,17475,3,To Kill a Mockingbird
2657,18068,3,To Kill a Mockingbird
2657,18811,2,To Kill a Mockingbird
2657,19184,5,To Kill a Mockingbird
2657,19234,4,To Kill a Mockingbird
2657,19248,3,To Kill a Mockingbird
2657,20572,4,To Kill a Mockingbird
2657,20689,5,To Kill a Mockingbird
2657,20855,3,To Kill a Mockingbird
2657,21033,3,To Kill a Mockingbird
2657,21162,3,To Kill a Mockingbird
2657,21610,3,To Kill a Mockingbird
2657,21739,5,To Kill a Mockingbird
2657,21960,4,To Kill a Mockingbird
2657,21987,4,To Kill a Mockingbird
2657,22186,5,To Kill a Mockingbird
2657,22313,5,To Kill a Mockingbird
2657,22356,4,To Kill a Mockingbird
2657,23439,3,To Kill a Mockingbird
2657,23558,2,To Kill a Mockingbird
2657,23891,5,To Kill a Mockingbird
2657,24011,4,To Kill a Mockingbird
2657,24488,5,To Kill a Mockingbird
2657,26294,4,To Kill a Mockingbird
2657,26992,4,To Kill a Mockingbird
2657,27361,2,To Kill a Mockingbird
2657,27997,3,To Kill a Mockingbird
2657,28459,3,To Kill a Mockingbird
2657,28531,1,To Kill a Mockingbird
2657,28541,4,To Kill a Mockingbird
2657,28601,4,To Kill a Mockingbird
2657,30016,3,To Kill a Mockingbird
2657,30036,5,To Kill a Mockingbird
2657,30268,5,To Kill a Mockingbird
2657,30871,5,To Kill a Mockingbird
2657,31887,5,To Kill a Mockingbird
2657,32021,4,To Kill a Mockingbird
2657,33547,3,To Kill a Mockingbird
2657,34037,4,To Kill a Mockingbird
2657,34284,5,To Kill a Mockingbird
2657,34568,4,To Kill a Mockingbird
2657,35689,2,To Kill a Mockingbird
2657,36240,4,To Kill a Mockingbird
2657,36340,4,To Kill a Mockingbird
2657,38629,4,To Kill a Mockingbird
2657,39006,3,To Kill a Mockingbird
2657,39239,2,To Kill a Mockingbird
2657,39560,3,To Kill a Mockingbird
2657,40721,4,To Kill a Mockingbird
2657,41893,4,To Kill a Mockingbird
2657,43831,3,To Kill a Mockingbird
2657,44001,5,To Kill a Mockingbird
2657,45116,2,To Kill a Mockingbird
2657,45881,3,To Kill a Mockingbird
2657,47370,3,To Kill a Mockingbird
2657,48860,3,To Kill a Mockingbird
2657,50074,4,To Kill a Mockingbird
2657,51065,4,To Kill a Mockingbird
2666,158,2,The Bonfire of the Vanities
2666,1682,2,The Bonfire of the Vanities
2666,1989,4,The Bonfire of the Vanities
2666,2602,4,The Bonfire of the Vanities
2666,2983,4,The Bonfire of the Vanities
2666,3482,3,The Bonfire of the Vanities
2666,3982,5,The Bonfire of the Vanities
2666,5033,3,The Bonfire of the Vanities
2666,5817,4,The Bonfire of the Vanities
2666,6435,3,The Bonfire of the Vanities
2666,7162,4,The Bonfire of the Vanities
2666,7642,3,The Bonfire of the Vanities
2666,8239,5,The Bonfire of the Vanities
2666,8239,5,The Bonfire of the Vanities
2666,8382,3,The Bonfire of the Vanities
2666,8887,4,The Bonfire of the Vanities
2666,9843,5,The Bonfire of the Vanities
2666,10614,4,The Bonfire of the Vanities
2666,10662,3,The Bonfire of the Vanities
2666,10687,3,The Bonfire of the Vanities
2666,11082,4,The Bonfire of the Vanities
2666,11823,5,The Bonfire of the Vanities
2666,12148,4,The Bonfire of the Vanities
2666,12185,5,The Bonfire of the Vanities
2666,13226,4,The Bonfire of the Vanities
2666,14022,2,The Bonfire of the Vanities
2666,14122,2,The Bonfire of the Vanities
2666,14529,3,The Bonfire of the Vanities
2666,15645,4,The Bonfire of the Vanities
2666,15748,4,The Bonfire of the Vanities
2666,16177,5,The Bonfire of the Vanities
2666,16347,5,The Bonfire of the Vanities
2666,17073,3,The Bonfire of the Vanities
2666,17668,5,The Bonfire of the Vanities
2666,17788,5,The Bonfire of the Vanities
2666,17865,5,The Bonfire of the Vanities
2666,17876,4,The Bonfire of the Vanities
2666,19755,2,The Bonfire of the Vanities
2666,20572,4,The Bonfire of the Vanities
2666,21160,5,The Bonfire of the Vanities
2666,21600,4,The Bonfire of the Vanities
2666,21833,4,The Bonfire of the Vanities
2666,22367,3,The Bonfire of the Vanities
2666,22588,4,The Bonfire of the Vanities
2666,23099,4,The Bonfire of the Vanities
2666,24288,4,The Bonfire of the Vanities
2666,24990,3,The Bonfire of the Vanities
2666,25320,4,The Bonfire of the Vanities
2666,25499,1,The Bonfire of the Vanities
2666,25842,5,The Bonfire of the Vanities
2666,25992,5,The Bonfire of the Vanities
2666,26145,4,The Bonfire of the Vanities
2666,26260,3,The Bonfire of the Vanities
2666,27045,5,The Bonfire of the Vanities
2666,27351,4,The Bonfire of the Vanities
2666,27478,4,The Bonfire of the Vanities
2666,27722,3,The Bonfire of the Vanities
2666,28115,5,The Bonfire of the Vanities
2666,28794,3,The Bonfire of the Vanities
2666,28824,4,The Bonfire of the Vanities
2666,29703,4,The Bonfire of the Vanities
2666,29833,3,The Bonfire of the Vanities
2666,29916,3,The Bonfire of the Vanities
2666,31479,4,The Bonfire of the Vanities
2666,31615,5,The Bonfire of the Vanities
2666,31971,5,The Bonfire of the Vanities
2666,32139,3,The Bonfire of the Vanities
2666,32850,5,The Bonfire of the Vanities
2666,33609,3,The Bonfire of the Vanities
2666,35343,4,The Bonfire of the Vanities
2666,35780,4,The Bonfire of the Vanities
2666,36008,3,The Bonfire of the Vanities
2666,37099,4,The Bonfire of the Vanities
2666,37643,4,The Bonfire of the Vanities
2666,39275,4,The Bonfire of the Vanities
2666,39445,5,The Bonfire of the Vanities
2666,39560,2,The Bonfire of the Vanities
2666,40003,4,The Bonfire of the Vanities
2666,40315,4,The Bonfire of the Vanities
2666,40330,4,The Bonfire of the Vanities
2666,40815,4,The Bonfire of the Vanities
2666,41131,5,The Bonfire of the Vanities
2666,42645,3,The Bonfire of the Vanities
2666,42943,4,The Bonfire of the Vanities
2666,43611,5,The Bonfire of the Vanities
2666,44001,5,The Bonfire of the Vanities
2666,44137,5,The Bonfire of the Vanities
2666,44723,5,The Bonfire of the Vanities
2666,44822,5,The Bonfire of the Vanities
2666,45025,5,The Bonfire of the Vanities
2666,45812,5,The Bonfire of the Vanities
2666,46196,5,The Bonfire of the Vanities
2666,49491,3,The Bonfire of the Vanities
2666,49573,3,The Bonfire of the Vanities
2666,50315,4,The Bonfire of the Vanities
2666,51114,4,The Bonfire of the Vanities
2666,51163,4,The Bonfire of the Vanities
2666,51360,5,The Bonfire of the Vanities
2666,51724,5,The Bonfire of the Vanities
2666,51887,5,The Bonfire of the Vanities
2677,287,5,A Modest Proposal and Other Satirical Works
2677,287,5,A Modest Proposal and Other Satirical Works
2677,859,4,A Modest Proposal and Other Satirical Works
2677,1682,3,A Modest Proposal and Other Satirical Works
2677,2276,3,A Modest Proposal and Other Satirical Works
2677,3080,5,A Modest Proposal and Other Satirical Works
2677,3761,4,A Modest Proposal and Other Satirical Works
2677,4133,4,A Modest Proposal and Other Satirical Works
2677,4606,4,A Modest Proposal and Other Satirical Works
2677,5478,4,A Modest Proposal and Other Satirical Works
2677,5782,4,A Modest Proposal and Other Satirical Works
2677,6017,3,A Modest Proposal and Other Satirical Works
2677,6210,4,A Modest Proposal and Other Satirical Works
2677,6683,5,A Modest Proposal and Other Satirical Works
2677,7543,5,A Modest Proposal and Other Satirical Works
2677,9135,4,A Modest Proposal and Other Satirical Works
2677,9379,3,A Modest Proposal and Other Satirical Works
2677,9691,3,A Modest Proposal and Other Satirical Works
2677,9809,5,A Modest Proposal and Other Satirical Works
2677,10136,4,A Modest Proposal and Other Satirical Works
2677,10246,5,A Modest Proposal and Other Satirical Works
2677,10988,5,A Modest Proposal and Other Satirical Works
2677,11876,5,A Modest Proposal and Other Satirical Works
2677,13182,4,A Modest Proposal and Other Satirical Works
2677,13355,3,A Modest Proposal and Other Satirical Works
2677,13821,4,A Modest Proposal and Other Satirical Works
2677,14681,5,A Modest Proposal and Other Satirical Works
2677,15216,4,A Modest Proposal and Other Satirical Works
2677,15767,5,A Modest Proposal and Other Satirical Works
2677,15998,4,A Modest Proposal and Other Satirical Works
2677,16642,3,A Modest Proposal and Other Satirical Works
2677,17172,5,A Modest Proposal and Other Satirical Works
2677,17277,4,A Modest Proposal and Other Satirical Works
2677,17362,4,A Modest Proposal and Other Satirical Works
2677,17547,4,A Modest Proposal and Other Satirical Works
2677,17633,4,A Modest Proposal and Other Satirical Works
2677,17643,5,A Modest Proposal and Other Satirical Works
2677,17789,4,A Modest Proposal and Other Satirical Works
2677,18165,5,A Modest Proposal and Other Satirical Works
2677,18169,4,A Modest Proposal and Other Satirical Works
2677,19364,5,A Modest Proposal and Other Satirical Works
2677,19378,5,A Modest Proposal and Other Satirical Works
2677,21599,4,A Modest Proposal and Other Satirical Works
2677,21788,5,A Modest Proposal and Other Satirical Works
2677,22238,3,A Modest Proposal and Other Satirical Works
2677,22920,4,A Modest Proposal and Other Satirical Works
2677,23174,4,A Modest Proposal and Other Satirical Works
2677,23271,5,A Modest Proposal and Other Satirical Works
2677,24683,4,A Modest Proposal and Other Satirical Works
2677,26473,5,A Modest Proposal and Other Satirical Works
2677,26753,5,A Modest Proposal and Other Satirical Works
2677,27322,3,A Modest Proposal and Other Satirical Works
2677,27816,5,A Modest Proposal and Other Satirical Works
2677,28248,4,A Modest Proposal and Other Satirical Works
2677,28336,3,A Modest Proposal and Other Satirical Works
2677,28375,5,A Modest Proposal and Other Satirical Works
2677,28882,4,A Modest Proposal and Other Satirical Works
2677,29155,4,A Modest Proposal and Other Satirical Works
2677,29871,3,A Modest Proposal and Other Satirical Works
2677,30203,4,A Modest Proposal and Other Satirical Works
2677,30467,4,A Modest Proposal and Other Satirical Works
2677,30990,4,A Modest Proposal and Other Satirical Works
2677,31246,4,A Modest Proposal and Other Satirical Works
2677,32153,5,A Modest Proposal and Other Satirical Works
2677,32710,4,A Modest Proposal and Other Satirical Works
2677,32929,4,A Modest Proposal and Other Satirical Works
2677,33772,4,A Modest Proposal and Other Satirical Works
2677,34347,5,A Modest Proposal and Other Satirical Works
2677,34491,4,A Modest Proposal and Other Satirical Works
2677,35318,4,A Modest Proposal and Other Satirical Works
2677,35404,5,A Modest Proposal and Other Satirical Works
2677,35630,3,A Modest Proposal and Other Satirical Works
2677,35983,4,A Modest Proposal and Other Satirical Works
2677,36562,3,A Modest Proposal and Other Satirical Works
2677,37860,5,A Modest Proposal and Other Satirical Works
2677,38337,3,A Modest Proposal and Other Satirical Works
2677,38602,5,A Modest Proposal and Other Satirical Works
2677,38756,5,A Modest Proposal and Other Satirical Works
2677,38847,4,A Modest Proposal and Other Satirical Works
2677,39013,4,A Modest Proposal and Other Satirical Works
2677,39303,4,A Modest Proposal and Other Satirical Works
2677,40468,5,A Modest Proposal and Other Satirical Works
2677,41601,5,A Modest Proposal and Other Satirical Works
2677,43039,4,A Modest Proposal and Other Satirical Works
2677,44319,3,A Modest Proposal and Other Satirical Works
2677,45071,4,A Modest Proposal and Other Satirical Works
2677,45414,4,A Modest Proposal and Other Satirical Works
2677,46175,4,A Modest Proposal and Other Satirical Works
2677,46340,3,A Modest Proposal and Other Satirical Works
2677,46840,3,A Modest Proposal and Other Satirical Works
2677,49175,3,A Modest Proposal and Other Satirical Works
2677,49279,4,A Modest Proposal and Other Satirical Works
2677,49554,5,A Modest Proposal and Other Satirical Works
2677,49786,5,A Modest Proposal and Other Satirical Works
2677,50313,5,A Modest Proposal and Other Satirical Works
2677,50342,4,A Modest Proposal and Other Satirical Works
2677,50364,5,A Modest Proposal and Other Satirical Works
2677,50684,4,A Modest Proposal and Other Satirical Works
2677,51447,4,A Modest Proposal and Other Satirical Works
2677,52036,3,A Modest Proposal and Other Satirical Works
2696,1669,4,Tales of Caunterbury
2696,1955,5,Tales of Caunterbury
2696,3757,4,Tales of Caunterbury
2696,4005,4,Tales of Caunterbury
2696,6102,5,Tales of Caunterbury
2696,8587,4,Tales of Caunterbury
2696,8768,4,Tales of Caunterbury
2696,9612,5,Tales of Caunterbury
2696,9698,4,Tales of Caunterbury
2696,10504,5,Tales of Caunterbury
2696,11328,5,Tales of Caunterbury
2696,12088,3,Tales of Caunterbury
2696,12089,5,Tales of Caunterbury
2696,12827,4,Tales of Caunterbury
2696,14570,5,Tales of Caunterbury
2696,15969,3,Tales of Caunterbury
2696,16186,3,Tales of Caunterbury
2696,16457,5,Tales of Caunterbury
2696,17329,3,Tales of Caunterbury
2696,17423,3,Tales of Caunterbury
2696,17663,3,Tales of Caunterbury
2696,17665,3,Tales of Caunterbury
2696,17934,4,Tales of Caunterbury
2696,18171,5,Tales of Caunterbury
2696,19493,3,Tales of Caunterbury
2696,19654,2,Tales of Caunterbury
2696,19840,5,Tales of Caunterbury
2696,19984,5,Tales of Caunterbury
2696,20024,4,Tales of Caunterbury
2696,21618,5,Tales of Caunterbury
2696,22152,5,Tales of Caunterbury
2696,22243,4,Tales of Caunterbury
2696,22301,4,Tales of Caunterbury
2696,22744,4,Tales of Caunterbury
2696,23016,5,Tales of Caunterbury
2696,23020,5,Tales of Caunterbury
2696,23321,5,Tales of Caunterbury
2696,23877,5,Tales of Caunterbury
2696,24204,4,Tales of Caunterbury
2696,24223,4,Tales of Caunterbury
2696,24326,5,Tales of Caunterbury
2696,24386,3,Tales of Caunterbury
2696,24702,5,Tales of Caunterbury
2696,24818,4,Tales of Caunterbury
2696,26266,5,Tales of Caunterbury
2696,26529,3,Tales of Caunterbury
2696,26601,5,Tales of Caunterbury
2696,26990,2,Tales of Caunterbury
2696,27515,4,Tales of Caunterbury
2696,27553,5,Tales of Caunterbury
2696,27900,5,Tales of Caunterbury
2696,28310,5,Tales of Caunterbury
2696,28396,5,Tales of Caunterbury
2696,28481,4,Tales of Caunterbury
2696,28531,4,Tales of Caunterbury
2696,29086,4,Tales of Caunterbury
2696,29572,4,Tales of Caunterbury
2696,29735,5,Tales of Caunterbury
2696,30711,5,Tales of Caunterbury
2696,30871,3,Tales of Caunterbury
2696,31523,5,Tales of Caunterbury
2696,31745,2,Tales of Caunterbury
2696,31775,3,Tales of Caunterbury
2696,31908,5,Tales of Caunterbury
2696,32041,4,Tales of Caunterbury
2696,32290,5,Tales of Caunterbury
2696,32440,3,Tales of Caunterbury
2696,32537,2,Tales of Caunterbury
2696,32540,4,Tales of Caunterbury
2696,33212,5,Tales of Caunterbury
2696,33556,1,Tales of Caunterbury
2696,33692,5,Tales of Caunterbury
2696,33816,4,Tales of Caunterbury
2696,34268,4,Tales of Caunterbury
2696,34275,4,Tales of Caunterbury
2696,34641,3,Tales of Caunterbury
2696,34808,4,Tales of Caunterbury
2696,35490,3,Tales of Caunterbury
2696,35552,5,Tales of Caunterbury
2696,35765,3,Tales of Caunterbury
2696,36182,5,Tales of Caunterbury
2696,37376,4,Tales of Caunterbury
2696,37381,4,Tales of Caunterbury
2696,37497,3,Tales of Caunterbury
2696,39018,5,Tales of Caunterbury
2696,39249,3,Tales of Caunterbury
2696,39452,5,Tales of Caunterbury
2696,39453,3,Tales of Caunterbury
2696,40205,5,Tales of Caunterbury
2696,40579,2,Tales of Caunterbury
2696,41014,5,Tales of Caunterbury
2696,41186,5,Tales of Caunterbury
2696,41662,4,Tales of Caunterbury
2696,42451,5,Tales of Caunterbury
