book_id,user_id,rating
7984,5196,4
3726,5197,4
9300,5198,1
8869,5199,3
5766,5200,3
3733,5201,4
1183,5202,5
4118,5203,3
7874,5204,2
5005,5205,4
7332,5206,2
8593,5207,4
7676,5208,4
2131,5209,2
5432,5210,5
8738,5211,4
8010,5212,3
6255,5213,3
2886,5214,1
9808,5215,3
9171,5216,5
9443,5217,5
8294,5218,3
2541,5219,5
9026,5220,3
9273,5221,3
2932,5222,4
8564,5223,4
7670,5224,5
3233,5225,4
2348,5226,2
7315,5227,3
7552,5228,5
912,5229,3
4913,5230,1
9760,5231,4
7033,5232,4
7609,5233,1
5130,5234,5
7502,5235,4
3386,5236,4
6710,5237,5
2175,5238,4
3519,5239,5
7316,5240,4
2146,5241,4
9488,5242,3
2376,5243,5
5305,5244,4
996,5245,2
8747,5246,3
8378,5247,4
8147,5248,1
2752,5249,3
5255,5250,3
7958,5251,4
8907,5252,4
8343,5253,4
8183,5254,3
5574,5255,5
8430,5256,4
9145,5257,3
7961,5258,3
8524,5259,3
4767,5260,5
7626,5261,2
9792,5262,4
8008,5263,3
8543,5264,3
5453,5265,3
3354,5266,3
2170,5267,5
1737,5268,3
6599,5269,1
7419,5270,5
4714,5271,4
855,5272,4
9352,5273,2
8385,5274,3
3287,5275,4
8925,5276,4
9386,5277,4
7902,5278,5
2279,5279,3
8868,5280,5
8648,5281,5
8234,5282,3
7462,5283,4
2557,5284,3
8180,5285,3
6291,5286,4
2022,5287,4
3733,5288,4
2206,5289,4
7776,5290,4
7402,5291,5
3210,5292,4
4086,5293,4
7610,5294,2
3599,5295,4
5834,5296,3
5925,5297,4
6773,5298,3
3993,5299,4
4160,5300,4
9708,5301,4
8034,5302,5
1032,5303,5
7995,5304,1
7207,5305,5
6239,5306,5
8277,5307,2
7233,5308,4
8327,5309,4
7188,5310,5
2635,5311,4
4664,5312,3
7286,5313,3
9378,5314,4
2985,5315,5
6142,5316,2
8617,5317,5
2966,5318,3
6637,5319,5
8300,5320,3
2795,5321,5
5649,5322,5
9236,5323,1
9639,5324,5
9155,5325,4
9214,5326,3
1334,5327,3
7520,5328,4
9374,5329,5
3026,5330,3
3480,5331,5
9505,5332,4
5905,5333,4
8128,5334,4
1509,5335,5
3126,5336,3
7493,5337,4
5579,5338,4
2521,5339,4
3461,5340,3
7091,5341,3
7664,5342,3
4496,5343,4
7842,5344,3
2048,5345,5
9288,5346,4
9460,5347,5
6359,5348,5
5420,5349,5
7429,5350,5
7468,5351,4
7692,5352,5
6905,5353,3
9743,5354,4
5514,5355,4
9661,5356,5
4139,5357,2
4390,5358,1
9587,5359,3
4208,5360,3
8606,5361,3
7869,5362,3
4893,5363,4
4688,5364,4
8949,5365,3
9596,5366,3
9032,5367,5
7738,5368,5
9979,5369,4
2222,5370,4
9571,5371,2
2681,5372,5
3942,5373,3
7311,5374,1
3415,5375,4
1897,5376,4
8551,5377,3
6240,5378,2
88,5379,4
3560,5380,3
5393,5381,4
5804,5382,2
6432,5383,4
9337,5384,5
9191,5385,1
4370,5386,3
6340,5387,5
9828,5388,4
9202,5389,3
2674,5390,4
8153,5391,4
8927,5392,5
7900,5393,5
6838,5394,4
2625,5395,4
8847,5396,4
1777,5397,5
842,5398,4
7656,5399,3
5430,5400,4
9574,5401,3
5626,5402,4
7451,5403,3
7347,5404,4
8662,5405,4
4421,5406,2
7545,5407,3
8014,5408,4
3441,5409,5
7634,5410,2
5854,5411,4
8217,5412,4
7918,5413,3
5056,5414,3
6518,5415,4
3059,5416,4
9901,5417,5
4094,5418,4
8271,5419,3
7091,5420,5
6688,5421,3
5704,5422,3
6804,5423,4
8719,5424,5
392,5425,4
4238,5426,4
7715,5427,4
9084,5428,4
9014,5429,5
9666,5430,4
3785,5431,4
9882,5432,3
8521,5433,5
9196,5434,5
2379,5435,2
53,5436,4
6173,5437,3
8529,5438,4
6017,5439,5
9080,5440,3
9369,5441,3
8162,5442,2
9516,5443,5
9350,5444,3
8108,5445,3
5329,5446,3
537,5447,5
9299,5448,4
8805,5449,4
7376,5450,4
5853,5451,4
9296,5452,4
9443,5453,4
4478,5454,3
9005,5455,3
9785,5456,4
9406,5457,4
8717,5458,4
6306,5459,4
7188,5460,3
7052,5461,3
8079,5462,4
6588,5463,2
8274,5464,3
6146,5465,5
9794,5466,3
8829,5467,4
6900,5468,3
2166,5469,4
5128,5470,3
7380,5471,3
5255,5472,4
8904,5473,4
1420,5474,4
3211,5475,3
9354,5476,4
7865,5477,4
1525,5478,4
8831,5479,4
3099,5480,4
9965,5481,3
1415,5482,3
8893,5483,5
6609,5484,5
5469,5485,4
8840,5486,3
4009,5487,1
8805,5488,2
5478,5489,5
9188,5490,1
4702,5491,3
6784,5492,3
9841,5493,4
9158,5494,4
9667,5495,4
3351,5496,3
1926,5497,5
9465,5498,5
9503,5499,3
7306,5500,3
9366,5501,4
8881,5502,4
9932,5503,5
5882,5504,4
9655,5505,2
2327,5506,2
2867,5507,3
8170,5508,4
6082,5509,5
2749,5510,2
6957,5511,4
5535,5512,3
6123,5513,4
7205,5514,4
5691,5515,4
8886,5516,4
4770,5517,5
1025,5518,5
9196,5519,5
9984,5520,5
7846,5521,4
6230,5522,4
9872,5523,2
9937,5524,3
9480,5525,3
8331,5526,5
9704,5527,5
7919,5528,3
1917,5529,3
3792,5530,4
4526,5531,2
6241,5532,4
861,5533,3
6988,5534,5
9462,5535,3
8517,5536,4
5937,5537,2
5978,5538,4
6031,5540,3
7279,5541,4
8697,5542,3
3224,5543,5
7661,5544,4
5087,5545,2
9291,5546,3
7933,5547,4
5201,5548,4
5643,5549,5
2205,5550,5
7686,5551,3
8540,5552,2
5670,5553,4
6997,5554,5
8627,5555,4
3831,5556,2
8658,5557,5
6094,5558,5
5472,5559,4
9567,5560,3
9515,5561,5
1853,5562,4
5953,5563,4
7786,5564,2
8551,5565,4
5361,5566,2
4473,5567,3
2168,5568,4
4220,5569,4
6351,5570,5
5380,5571,3
2205,5572,5
9282,5573,5
3450,5574,5
8541,5575,3
9436,5576,3
8048,5577,4
9304,5578,4
6195,5579,4
4329,5580,3
8681,5581,4
3930,5582,3
7420,5583,5
8485,5584,2
8505,5585,2
8095,5586,5
9664,5587,5
9379,5588,5
5593,5589,4
5022,5590,3
9575,5591,4
3383,5592,4
2247,5593,2
9020,5594,4
9768,5595,4
8299,5596,4
2740,5598,4
5703,5599,4
8362,5600,5
9845,5601,4
7339,5602,4
3830,5603,2
8336,5604,3
9312,5605,3
9677,5606,4
8792,5607,5
7678,5608,4
9311,5609,5
2873,5610,4
5165,5611,3
2966,5612,5
2099,5613,3
8830,5614,5
7683,5615,3
3656,5616,4
4208,5617,5
6603,5618,4
6094,5619,3
6910,5620,3
5039,5621,3
2880,5622,4
6000,5623,3
1107,5624,3
7366,5625,4
8213,5626,4
3891,5627,4
7599,5628,3
154,5629,5
7989,5630,3
4411,5631,3
8552,5632,5
1712,5633,4
8937,5634,4
6259,5635,4
611,5636,5
1188,5637,5
6889,5638,2
8610,5639,3
8396,5640,3
4770,5641,3
9579,5642,3
2511,5643,3
6653,5644,3
2136,5645,4
8071,5646,4
7131,5647,5
8152,5648,4
3939,5649,4
9175,5650,2
8400,5651,4
7070,5652,3
9354,5653,4
6355,5654,4
5603,5655,4
1688,5656,4
5080,5657,4
5959,5658,3
1544,5659,4
5102,5660,1
7613,5661,4
9472,5662,4
3928,5663,5
4471,5664,4
8079,5665,5
3260,5666,2
1491,5667,3
4511,5668,5
6032,5669,5
4687,5670,3
3361,5671,4
6578,5672,3
7685,5673,5
8456,5674,5
4004,5675,5
393,5676,4
4161,5677,3
9814,5678,2
6682,5679,3
6032,5680,4
9708,5681,4
7417,5682,4
8041,5683,2
2592,5684,4
6354,5685,5
2820,5686,5
4536,5687,3
3385,5688,5
7182,5689,4
8283,5690,3
1624,5691,4
9728,5692,4
7495,5693,4
9905,5694,4
286,5695,4
8724,5696,3
7718,5697,4
4601,5698,2
5634,5699,4
4097,5700,3
6146,5701,3
2846,5702,5
7477,5703,4
6546,5704,4
7556,5705,5
8779,5706,2
9208,5707,5
7806,5708,5
9460,5709,4
2431,5710,4
7467,5711,4
6278,5712,4
5081,5713,3
8765,5714,2
3331,5715,4
8553,5716,4
5733,5717,2
7425,5718,3
8529,5719,4
9213,5720,4
3710,5721,5
6764,5722,4
9386,5723,3
2635,5724,3
7886,5725,4
2231,5726,2
6926,5727,4
8280,5728,2
8052,5729,5
5325,5730,4
7128,5731,4
7486,5732,3
9158,5733,4
7259,5734,4
9786,5735,5
7838,5736,5
8209,5737,5
9970,5738,5
7623,5739,4
7533,5740,4
9451,5741,3
9410,5742,5
9255,5743,3
5845,5744,1
8648,5745,5
4783,5746,5
6899,5747,3
6956,5748,1
3900,5749,4
8105,5750,3
1401,5751,3
9532,5752,4
9560,5753,4
4903,5754,3
348,5755,2
9413,5756,4
5277,5757,5
9060,5758,2
1358,5759,3
3692,5760,3
5233,5761,3
8919,5762,3
4640,5763,2
1327,5764,4
9191,5765,3
2648,5766,4
7239,5767,3
7867,5768,5
4214,5769,4
9688,5770,4
6710,5771,5
4729,5772,5
9508,5773,3
5184,5774,2
9876,5775,5
4780,5776,4
2388,5777,4
8848,5778,4
4853,5779,4
7276,5780,4
6051,5781,5
6709,5782,4
6945,5783,4
4249,5784,2
5952,5785,5
6393,5786,5
8832,5787,4
8600,5788,4
1929,5789,3
7755,5790,3
9311,5791,3
3760,5792,3
8598,5793,3
6688,5794,4
4119,5795,4
8645,5796,5
4876,5797,4
9076,5798,5
889,5799,4
5729,5800,4
4944,5801,4
262,5802,4
6401,5803,4
5804,5804,4
6449,5805,4
5944,5806,4
5932,5807,3
9142,5808,3
5805,5809,4
845,5810,5
7816,5811,5
3204,5812,4
9150,5813,3
5618,5814,3
8696,5815,4
4421,5816,5
4130,5817,3
3891,5818,4
6872,5819,4
5860,5820,5
6130,5821,3
8643,5822,5
5592,5823,3
4814,5824,4
9076,5825,5
7502,5826,4
8950,5827,4
5964,5828,2
3274,5829,3
6846,5830,4
7794,5831,2
6806,5832,3
2273,5833,4
5382,5834,4
7955,5835,2
8255,5836,4
6610,5837,3
8229,5838,3
8720,5839,3
9407,5840,5
8419,5841,4
3421,5842,4
9322,5843,3
2981,5844,4
8026,5845,3
9316,5846,4
9277,5847,5
8163,5848,5
5692,5849,4
9497,5850,3
1663,5851,3
4695,5852,4
9932,5853,4
2650,5854,4
6195,5855,3
8582,5856,5
8061,5857,3
8136,5858,5
2122,5859,2
5870,5860,4
2652,5861,4
9114,5862,5
4534,5863,4
8735,5864,3
9838,5865,4
9802,5866,4
9324,5867,3
9087,5868,4
7141,5869,2
9566,5870,5
7542,5871,4
5329,5872,4
5325,5873,5
9079,5874,4
1930,5875,5
9726,5876,2
8529,5877,5
4614,5878,3
7683,5879,5
8639,5880,4
4947,5881,5
9758,5882,5
9217,5883,4
7972,5884,4
46,5885,4
8580,5886,4
5038,5887,5
3774,5888,3
3675,5889,4
3593,5890,4
1219,5891,5
9928,5892,4
6586,5893,5
5102,5894,2
7540,5895,4
7592,5896,2
8375,5897,5
9033,5898,4
5663,5899,3
7540,5900,4
7776,5901,5
4956,5902,5
4346,5903,3
777,5904,3
930,5905,3
7839,5906,4
6708,5907,4
5713,5908,4
6726,5909,3
7306,5910,3
3385,5911,4
276,5912,3
9212,5913,3
5813,5914,5
8108,5915,3
9399,5916,3
4251,5917,3
7359,5918,3
1451,5919,5
5130,5920,5
8307,5921,5
1180,5922,5
4594,5923,3
8051,5924,3
8255,5925,4
6994,5926,3
8928,5927,5
5861,5928,4
7575,5929,5
4152,5930,4
4225,5931,5
8207,5932,3
9155,5933,4
6969,5934,4
8591,5935,4
4526,5936,5
7375,5937,3
5482,5938,4
2217,5939,5
4873,5940,3
838,5941,3
6065,5942,4
9124,5943,5
5416,5944,2
9240,5945,5
9023,5946,4
6242,5947,4
7034,5948,4
2205,5949,4
348,5950,5
6996,5951,5
8907,5952,5
7606,5953,5
3134,5954,3
8202,5955,5
7626,5956,4
8754,5957,4
9444,5958,5
4766,5959,1
8066,5960,4
2954,5961,5
4189,5962,4
9523,5963,1
9519,5964,4
9506,5965,5
9684,5966,2
4190,5967,5
3073,5968,3
1536,5969,3
9428,5970,4
9946,5971,3
6706,5972,3
9698,5973,3
8713,5974,3
4292,5975,4
9664,5976,4
5677,5977,4
8948,5978,4
9143,5979,2
5041,5980,3
9350,5981,5
8471,5982,5
9477,5983,3
7402,5984,4
8685,5985,5
9547,5986,4
6401,5987,2
8100,5988,4
4602,5989,3
9979,5990,4
8781,5991,4
1960,5992,3
8261,5993,4
9551,5994,3
7251,5995,4
8977,5996,3
5551,5997,5
470,5998,3
6730,5999,3
1982,6000,4
3129,6001,4
5374,6002,4
6767,6003,4
8040,6004,4
3183,6005,4
698,6006,5
8982,6007,5
6785,6008,5
5955,6009,3
8012,6010,4
8118,6011,4
2917,6012,4
2896,6013,3
4791,6014,4
9596,6015,3
283,6016,4
1213,6017,2
9862,6018,3
9639,6019,3
7629,6020,5
6886,6021,3
7298,6022,4
6363,6023,4
8088,6024,3
8032,6025,2
3228,6026,4
4412,6027,4
9551,6028,5
7890,6029,3
9522,6030,5
4059,6031,3
3448,6032,5
8571,6033,5
9281,6034,3
459,6035,5
9137,6036,4
9163,6037,2
9314,6038,3
7062,6039,5
6617,6040,4
7329,6041,5
6249,6042,4
8847,6043,3
5975,6044,3
3701,6045,1
7872,6046,4
8235,6047,4
6160,6048,5
9017,6049,4
1352,6050,5
8591,6051,4
3405,6052,4
7483,6053,4
1576,6054,4
3696,6055,5
7895,6056,5
9858,6057,3
2895,6058,4
4031,6059,4
1110,6060,3
6504,6061,4
4346,6062,5
38,6063,4
2449,6064,4
8046,6065,4
5132,6066,4
8336,6067,5
3149,6068,3
7611,6069,3
4339,6070,4
1021,6071,4
8342,6072,3
5914,6073,2
5024,6074,4
8801,6075,5
9047,6076,5
6568,6077,3
9353,6078,4
3624,6079,3
5675,6080,3
3214,6081,4
7565,6082,4
3315,6083,3
7561,6084,5
8303,6085,3
4060,6086,4
1047,6087,5
8658,6088,4
7631,6089,5
5637,6090,5
9747,6091,3
8046,6092,4
5955,6093,5
5713,6094,5
4370,6095,5
4117,6096,3
382,6097,3
3320,6098,4
4283,6099,3
1078,6100,4
9641,6101,4
2696,6102,5
7028,6103,5
2895,6104,5
5845,6105,3
9834,6106,4
6772,6107,5
9171,6108,5
7412,6109,5
9724,6110,5
6701,6111,5
7895,6112,5
7693,6113,3
3745,6114,4
1865,6115,5
6253,6116,4
8882,6117,5
3310,6118,5
3994,6119,3
8685,6120,2
9515,6121,5
7639,6122,5
9447,6123,2
6857,6124,4
5482,6125,4
6595,6126,4
708,6127,3
1456,6128,4
8839,6129,3
2856,6130,4
2886,6131,4
2519,6132,4
3661,6133,4
4298,6134,3
4670,6135,5
2276,6136,1
5549,6137,5
8248,6138,3
8786,6139,3
9528,6140,3
5241,6141,5
7667,6142,3
4969,6143,4
6098,6144,3
6723,6145,3
8848,6146,4
6972,6147,3
6599,6148,5
592,6149,4
9405,6150,3
9643,6151,4
9540,6152,3
9193,6153,2
6846,6154,5
7134,6155,4
3742,6156,4
5774,6157,3
1791,6158,4
4541,6159,2
7193,6160,4
3762,6161,3
9103,6162,5
7051,6163,3
3328,6164,3
9536,6165,4
2462,6166,4
5315,6167,4
9425,6168,4
4963,6169,3
7115,6170,5
3571,6171,5
7602,6172,3
4664,6173,3
7388,6174,3
7240,6175,4
6609,6176,5
8957,6177,5
5953,6178,3
8719,6179,4
6275,6180,4
1054,6181,3
7123,6182,3
9767,6183,4
4970,6184,3
9701,6185,5
7260,6186,4
9813,6187,5
3810,6188,4
932,6189,5
4585,6190,3
2305,6191,3
6101,6192,4
732,6193,4
5099,6194,5
9443,6195,5
9196,6196,4
7379,6197,4
8647,6198,5
8524,6199,4
4137,6200,4
6878,6201,4
4927,6202,2
4632,6203,4
3983,6204,5
7753,6205,3
3600,6206,3
9648,6207,5
6655,6208,5
4973,6209,3
3727,6210,4
6503,6211,4
7637,6212,4
873,6213,4
9722,6214,4
2890,6215,4
9451,6216,5
3924,6217,4
7207,6218,2
7602,6219,3
7659,6220,3
9595,6221,4
9050,6222,3
6627,6223,4
2917,6224,3
4734,6225,3
435,6226,4
1333,6227,3
5423,6228,4
3294,6229,3
6317,6230,5
7585,6231,5
9576,6232,4
8429,6233,4
9300,6234,3
3136,6235,3
6251,6236,3
2163,6237,4
7587,6238,2
3629,6239,3
8805,6240,5
9609,6241,3
9859,6242,4
6354,6243,5
9484,6244,2
4975,6245,4
1853,6246,5
4233,6247,4
9594,6248,3
1325,6249,4
3354,6250,3
6519,6251,5
531,6252,2
3578,6253,5
5628,6254,4
5202,6255,5
8904,6256,4
8350,6257,3
1189,6258,3
6027,6259,5
8155,6260,4
6160,6261,4
8333,6262,4
6382,6263,5
8251,6264,4
6773,6265,1
6921,6266,3
9858,6267,4
3786,6268,3
4470,6269,1
9132,6270,3
9079,6271,5
6237,6272,3
8075,6273,4
4086,6274,3
8741,6275,4
4600,6276,3
6737,6277,2
8312,6278,5
2743,6279,3
8220,6280,5
7383,6281,3
6460,6282,5
3331,6283,3
2963,6284,4
2819,6285,3
6995,6286,5
5045,6287,5
7062,6288,4
2649,6289,5
7425,6290,4
8304,6291,4
8943,6292,4
7840,6293,4
5304,6294,3
7536,6295,5
9353,6296,4
8941,6297,2
7649,6298,5
7025,6299,4
8184,6300,5
6637,6301,2
7706,6302,4
8277,6303,3
7032,6304,2
7721,6305,3
7540,6306,4
6794,6307,4
4493,6308,3
4075,6309,5
3913,6310,5
6858,6311,3
7397,6312,4
7908,6313,3
3132,6314,3
629,6315,5
2805,6316,4
9625,6317,5
8740,6318,4
8675,6319,5
3479,6320,4
9300,6321,4
9764,6322,3
2968,6323,3
8350,6324,4
1397,6325,3
8800,6326,3
4299,6327,4
8079,6328,4
1468,6329,3
5845,6330,3
3566,6331,5
5543,6332,2
4422,6333,3
5978,6334,5
7545,6335,3
6225,6336,4
6109,6337,4
1883,6338,3
5765,6339,4
9021,6340,2
950,6341,4
108,6342,3
4907,6343,3
7393,6344,4
6949,6345,3
8632,6346,5
5989,6347,4
2638,6348,5
6782,6349,4
8861,6350,5
9163,6351,2
8438,6352,3
9034,6353,4
7955,6354,4
7630,6355,4
7995,6356,4
4818,6357,3
9565,6358,4
7656,6359,4
638,6360,4
845,6361,4
8809,6362,2
9133,6363,4
7561,6364,4
9078,6365,4
9951,6366,3
7103,6367,4
6445,6368,4
5922,6369,5
5853,6370,3
9532,6371,4
7093,6372,2
912,6373,4
5380,6374,5
2060,6375,5
8382,6376,3
9797,6377,3
7523,6378,5
8471,6379,3
9707,6380,4
5955,6381,2
4449,6382,3
8794,6383,1
7752,6384,4
7206,6385,2
6723,6386,2
9206,6387,3
9641,6388,2
5723,6389,4
8373,6390,3
8928,6391,3
1929,6392,5
2200,6393,3
4890,6394,5
8195,6395,3
5140,6396,5
4059,6397,5
5255,6398,3
7242,6399,5
6474,6400,3
9453,6401,4
8981,6402,4
8933,6403,5
9815,6404,4
5845,6405,3
4578,6406,2
9245,6407,5
3392,6408,3
9226,6409,3
9465,6410,5
3319,6411,4
9173,6412,4
6811,6413,4
6314,6414,4
8379,6415,2
9799,6416,3
9097,6417,5
3825,6418,5
8872,6419,1
4223,6420,4
8340,6421,5
8635,6422,4
9316,6423,4
950,6424,5
9944,6425,4
5774,6426,3
6131,6427,2
2918,6428,3
8372,6429,5
4762,6430,4
4482,6431,3
9461,6432,4
7732,6433,3
8704,6434,4
2318,6435,3
1333,6436,4
7364,6437,3
8522,6438,5
7968,6439,4
9206,6440,4
8478,6441,4
9440,6442,4
4297,6443,4
2936,6444,2
9288,6445,4
629,6446,3
4335,6447,4
5432,6448,2
6393,6449,2
3910,6450,5
4136,6451,4
4862,6452,4
8139,6453,3
4853,6454,4
845,6455,4
6180,6456,5
7582,6457,1
963,6458,3
3876,6459,5
920,6460,4
4322,6461,3
7166,6462,3
7800,6463,3
2605,6464,5
9421,6465,4
5308,6466,4
7585,6467,5
5325,6468,4
5794,6469,5
932,6470,3
4838,6471,4
9474,6472,3
9350,6473,4
9241,6474,4
9096,6475,4
6764,6476,2
8935,6477,3
4746,6478,2
6738,6479,2
6501,6480,5
8052,6481,1
5349,6482,4
9361,6483,1
2759,6484,3
9788,6485,4
1794,6486,4
7896,6487,4
3739,6488,4
8034,6489,3
4019,6490,3
8129,6491,4
5708,6492,4
9501,6493,4
5869,6494,4
9350,6495,3
7086,6496,5
2707,6497,3
2781,6498,3
4606,6499,2
7306,6500,2
9350,6501,4
7279,6502,3
2784,6503,4
6949,6504,5
5602,6505,5
6547,6506,4
2361,6507,3
7477,6508,4
8334,6509,3
7046,6510,5
8346,6511,4
7045,6512,3
6283,6513,4
3759,6514,4
8220,6515,4
9795,6516,4
9181,6517,4
9329,6518,4
5557,6519,4
8229,6520,5
8572,6521,5
8389,6522,3
4072,6523,4
7708,6524,4
6547,6525,4
3733,6526,4
8256,6527,5
7035,6528,4
8062,6529,4
6779,6530,3
8061,6531,4
10000,6532,4
4895,6533,4
3923,6534,4
7762,6535,4
5432,6536,4
7657,6537,4
7588,6538,4
4908,6539,5
8275,6540,3
5490,6541,4
9117,6542,3
3577,6543,4
3678,6544,4
5738,6545,5
7029,6546,5
9515,6547,4
7363,6548,5
4945,6549,4
9130,6550,3
9137,6551,3
9379,6552,3
9787,6553,4
7773,6554,4
9251,6555,3
8373,6556,3
8573,6557,1
8628,6558,3
3915,6559,4
8925,6560,4
9017,6561,4
2966,6562,5
5059,6563,3
6219,6564,3
3890,6565,4
5626,6566,5
1987,6567,4
3993,6568,3
4600,6569,3
5543,6570,2
5761,6571,5
7052,6572,5
4704,6573,3
7996,6574,3
4641,6575,4
6067,6576,1
7753,6577,4
9438,6578,4
3127,6579,5
9395,6580,5
8020,6581,5
9735,6582,5
5593,6583,5
7104,6584,3
7318,6585,2
7176,6586,5
9177,6587,4
2844,6588,5
9724,6589,5
8801,6590,4
9724,6591,4
5845,6592,3
4987,6593,3
3251,6594,3
5524,6595,5
2126,6596,4
7524,6597,4
5456,6598,4
9452,6599,4
6761,6600,5
1700,6601,4
2680,6602,3
9477,6603,4
9343,6604,4
8151,6605,4
4684,6606,3
7652,6607,3
7421,6608,3
8074,6609,3
5136,6610,5
8930,6611,3
3606,6612,3
6214,6613,3
4133,6614,4
9199,6615,4
8868,6616,4
315,6617,1
9537,6618,4
4547,6619,4
8012,6620,3
9873,6621,5
6038,6622,3
8601,6623,3
7025,6624,4
5973,6625,2
9614,6626,3
6432,6627,4
8528,6628,5
5469,6629,3
1386,6630,3
7270,6631,3
8498,6632,4
3561,6633,3
5177,6634,4
9384,6635,4
9148,6636,3
4762,6637,1
9106,6638,4
1780,6639,5
9650,6640,4
8923,6641,4
7165,6642,5
9247,6643,3
8904,6644,4
3391,6645,3
8723,6646,3
2280,6647,3
4323,6648,4
2961,6649,3
8091,6650,5
7031,6651,4
6124,6652,5
9197,6653,4
8174,6654,3
5091,6655,4
9813,6656,5
9694,6657,3
3547,6658,3
9110,6659,5
9135,6660,5
6637,6661,3
9484,6662,2
6279,6663,5
7602,6664,4
9288,6665,4
2480,6666,4
5452,6667,4
8320,6668,4
1612,6669,4
7404,6670,5
9887,6671,3
6995,6673,4
9958,6674,3
4353,6675,3
4328,6676,3
8182,6677,5
3831,6678,3
9521,6679,3
6494,6680,2
5597,6681,3
5871,6682,3
3254,6683,3
8404,6684,4
6956,6685,4
9197,6686,3
1955,6687,4
9595,6688,4
8464,6689,4
1587,6690,5
9754,6691,3
6263,6692,4
8968,6693,4
5947,6694,4
9501,6695,4
1832,6696,4
8079,6697,5
7723,6698,3
9932,6699,4
2060,6700,3
5989,6701,4
6138,6702,4
8336,6703,4
6271,6704,3
9034,6705,4
9456,6706,4
8196,6707,4
9857,6708,4
4953,6709,2
9255,6710,5
5592,6711,4
6258,6712,4
8233,6713,4
3644,6714,2
2499,6715,5
3733,6716,3
4778,6717,3
9461,6718,5
7368,6719,5
3721,6720,3
7113,6721,4
8052,6722,4
6600,6723,4
4913,6724,3
3156,6725,4
6157,6726,4
3236,6727,3
1020,6728,5
6171,6729,4
7283,6730,4
5280,6731,3
8944,6732,4
7779,6733,3
9337,6734,3
4520,6735,3
7241,6736,3
7400,6737,3
7939,6738,4
8926,6739,5
7692,6740,4
8262,6741,4
6366,6742,2
8807,6743,4
8417,6744,3
7483,6745,2
5034,6746,4
7785,6747,4
2719,6748,3
8596,6749,3
8749,6750,3
7134,6751,4
5454,6752,4
8232,6753,3
4302,6754,5
1824,6755,4
6894,6756,3
3201,6757,1
1399,6758,4
2000,6759,1
7066,6760,2
7102,6761,3
2766,6762,5
7207,6763,3
7563,6764,3
6269,6765,4
7063,6766,4
8845,6767,2
2999,6768,3
9924,6769,4
5131,6770,5
9522,6771,4
4986,6772,2
3688,6773,4
4732,6774,4
3796,6775,5
4225,6776,3
9900,6777,5
4410,6778,4
7249,6779,3
6964,6780,3
5325,6781,3
7497,6782,5
8438,6783,3
3581,6784,3
8886,6785,4
5952,6786,5
7019,6787,5
8683,6788,3
6314,6789,3
397,6790,5
4717,6791,3
4516,6792,3
5422,6793,5
9743,6794,4
2268,6795,3
8947,6796,5
6823,6797,4
9688,6798,5
9863,6799,3
8396,6800,3
3831,6801,4
7058,6802,3
5510,6803,3
3442,6804,4
9574,6805,3
9641,6806,3
3927,6807,3
526,6808,4
9536,6809,5
6068,6810,5
7405,6811,5
5830,6812,4
6755,6813,3
1855,6814,4
3045,6815,4
1734,6816,5
8297,6817,3
6793,6818,4
7742,6819,4
6638,6820,2
6800,6821,4
7527,6822,2
5651,6823,4
6170,6824,4
2308,6825,4
3327,6826,3
6364,6827,2
8610,6828,3
445,6829,3
8630,6830,4
2910,6831,3
8125,6832,4
9286,6833,4
5549,6834,4
6939,6835,3
8742,6836,4
4274,6837,5
3361,6838,2
9813,6839,3
2650,6840,3
1985,6841,3
5733,6842,3
9355,6843,4
7325,6844,3
4835,6845,3
3092,6846,3
6972,6847,4
7382,6848,3
5694,6849,3
8183,6850,3
9482,6851,2
6121,6852,5
6089,6853,5
8271,6854,3
8811,6855,3
666,6856,3
8639,6857,3
6808,6858,4
9164,6859,5
8368,6860,4
9560,6861,4
7722,6862,3
8711,6863,3
4577,6864,4
3531,6865,5
8473,6866,4
1057,6867,3
9939,6868,4
6965,6869,3
8120,6870,3
7071,6871,2
8079,6872,5
7901,6873,3
7948,6874,3
2574,6875,4
3982,6876,3
8441,6877,5
2698,6878,4
9704,6879,4
9179,6880,2
7108,6881,4
7038,6882,3
7039,6883,4
7714,6884,3
8948,6885,5
5462,6886,2
3909,6887,5
9906,6888,5
2132,6889,4
5952,6890,4
9137,6891,5
7320,6892,4
9306,6893,4
8875,6894,5
558,6895,4
6457,6896,5
7902,6897,5
8522,6898,5
7191,6899,5
3442,6900,3
6360,6901,4
3084,6902,4
3849,6903,1
3512,6904,4
8295,6905,4
1372,6906,1
2613,6907,5
9102,6908,3
4771,6909,5
5796,6910,4
9462,6911,4
5778,6912,3
9882,6913,4
5328,6914,3
745,6915,5
7211,6916,5
7664,6917,4
6820,6918,4
5609,6919,2
8703,6920,5
8309,6921,3
9830,6922,3
8872,6923,3
8118,6924,3
526,6925,3
5822,6926,2
5803,6927,5
4737,6928,4
4358,6929,4
9951,6930,4
6316,6931,3
6037,6932,5
3379,6933,4
4456,6934,3
1315,6935,4
2895,6936,3
9565,6937,5
6599,6938,5
1415,6939,3
1811,6940,4
3073,6941,4
9601,6942,3
5600,6943,3
8000,6944,4
6849,6945,4
9707,6946,4
9709,6947,3
4526,6948,5
5809,6949,4
6560,6950,4
7241,6951,5
5325,6952,5
5535,6953,4
